#,Song,Artist,BPM,Camelot,Energy,Added at,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (db),Key,Time Signature,Spotify Track Id,ISRC
73,"All I Want","Kodaline",187,8B,41,2026-02-10,05:05,80,"","In A Perfect World (Expanded Edition)",2013-06-17,19,17,15,16,0,0,-10,C Major,3,0NlGoUyOJSuSHmngoibVAs,GBDVX1200008
74,"Eleven Eleven","Conan Gray",156,10B,48,2026-02-24,03:29,70,"","Wishbone",2025-08-15,32,39,0,35,0,10,-6,D Major,3,2CNObFGxQ6pMdYNjuwCp68,USUM72505691
75,"Yours","Conan Gray",130,10B,30,2026-02-23,03:24,66,"","Superache",2022-06-24,52,85,0,17,0,10,-9,D Major,4,3rPVtXLBfJz59U1LgrGHhb,USUM72204106
76,"Take Me To Church","Hozier",129,9A,66,2026-02-25,04:01,85,"","Hozier",2014-09-19,57,64,0,44,0,10,-5,E Minor,4,3dYD57lRAUcMHufyqn9GcI,IEACJ1300031
77,"The Visitor","SIENNA SPIRO",127,3A,21,2026-03-13,03:48,84,"","The Visitor",2026-03-13,39,87,0,17,0,10,-8,A#/B♭ Minor,4,36OpC3NK7kQzcOo8qiCHaA,USUG12601426
78,"Die On This Hill","SIENNA SPIRO",82,4A,43,2026-03-14,03:37,94,"","Die On This Hill",2025-10-10,52,76,0,25,0,30,-5,F Minor,4,2gYTC8DsplN3RNdpdBcCOQ,USUG12508560
79,"loml","Taylor Swift",79,8B,27,2026-03-14,04:37,74,"","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY",2024-04-19,42,86,0,20,0,10,-13,C Major,3,3YkNIrAvbKNrrwwEd7NVLl,USUG12401039
80,"I miss you, I’m sorry","Gracie Abrams",110,9B,46,2026-03-14,02:47,82,"","minor",2020-07-14,45,73,0,15,0,10,-6,G Major,5,4nyF5lmSziBAt7ESAUjpbx,USUG11903591
81,"cardigan","Taylor Swift",130,5A,58,2026-03-14,03:59,86,"","folklore",2020-07-24,61,54,0,55,0,20,-9,C Minor,4,4R2kfaDFhslZEMJqAFNpdd,USUG12002836
82,"Jocelyn Flores","XXXTENTACION",134,5A,39,2026-03-17,01:59,79,"emo rap","17",2017-08-25,87,47,0,44,20,30,-9,C Minor,4,7m9OqQk4RVRkw9JJdeAw96,USUYG1156892
83,"Always Everywhere","Charli xcx",110,8B,31,2026-03-18,03:03,80,"hyperpop, art pop","Wuthering Heights",2026-02-13,26,62,1,19,0,10,-9,C Major,4,6fGapufucZHPva1kvCqceA,USAT22508731
