#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
186,"La Lune","Billie Marten",52,10B,34,2022-08-04,03:07,61,"","Writing of Blues and Yellows (Deluxe Version)",2016-09-23,30,88,0,8,0,0,-12,D Major,4,0DwaOWI1kC2s98qLj0LTDd,GBARL1600328
187,"These Days","Wallows",93,8B,67,2022-08-04,03:22,64,"indie","Spring EP",2018-04-06,66,4,3,87,0,0,-7,C Major,4,4gZDCOFuLCxCRWNhSEcOtJ,USAT21800737
188,"Solar Power","Lorde",88,12B,47,2022-08-04,03:12,0,"","Solar Power",2021-08-20,74,27,0,90,10,30,-9,E Major,4,5VmpLtRycwbA54XsTffKq4,NZUM72100178
189,"august","Taylor Swift",90,7B,62,2022-08-04,04:21,84,"","folklore",2020-07-24,53,54,0,40,0,0,-9,F Major,4,3hUxzQpSfdDqwM3ZTFQY0K,USUG12002842
190,"Fuzzybrain","Dayglow",105,9B,51,2022-08-04,03:39,0,"indie rock","Fuzzybrain",2019-11-14,49,2,15,37,0,10,-8,G Major,4,57HJa4ktE7iHGrbFhwzEr2,TCADU1861915
191,"Heart's Content","Brandi Carlile",109,5B,21,2022-08-04,03:34,58,"folk, americana","Bear Creek",2012-06-04,56,72,0,40,0,10,-9,D#/E♭ Major,4,0pegFWSUOTiG0sLVEfxtvA,USSM11200697
192,"Hold Back The River","James Bay",135,7B,72,2022-08-04,03:58,57,"","Chaos And The Calm",2015-03-23,72,5,0,51,0,0,-7,F Major,4,7tmtOEDxPN7CWaQWBsG1DY,USUM71413733
193,"Woodland","The Paper Kites",178,8B,52,2022-08-04,03:51,0,"indie folk","Woodland - EP",2013-03-05,44,54,0,37,0,10,-10,C Major,4,431qZaQAJuIolwBrlDa6Yg,TCAAY1166504
194,"White Winter Hymnal","Fleet Foxes",125,11A,53,2022-08-04,02:27,0,"indie folk, folk, indie","Fleet Foxes",2008-06-03,63,44,0,65,0,30,-9,F#/G♭ Minor,4,1Er5JMNcguoBMFXxwZ7BWH,USSUB0877702
195,"Death with Dignity","Sufjan Stevens",170,12B,16,2022-08-04,03:59,64,"baroque pop","Carrie & Lowell",2015-03-31,51,99,2,40,0,10,-21,E Major,4,73uJybGAhwGRD9MZYrOmTY,US64G1509901
196,"Take Me to Church","Hozier",129,9A,66,2022-08-04,04:01,82,"","Hozier (Expanded Edition)",2014-09-19,57,63,0,44,0,10,-5,E Minor,4,1CS7Sd1u5tWkstBhpssyjP,USSM11307291
197,"Wave Of Mutilation - UK Surf","Pixies",180,7B,36,2024-08-23,03:00,53,"alternative rock","Doolittle 25: B-Sides, Peel Sessions And Demos",2014-12-01,64,10,0,73,0,0,-14,F Major,4,3UDa3HRIwS4scBYom5K0zl,GBAFL8900007
198,"Sex & Candy","Marcy Playground",81,10B,56,2024-08-23,02:53,74,"","Marcy Playground",1997-01-01,66,24,0,64,0,10,-9,D Major,4,5mkGfmJGFZpwK9nA5amOhv,USEM39600079
199,"I Don't Love Anyone","Belle and Sebastian",104,2B,60,2024-08-26,03:56,0,"baroque pop","Tigermilk",1996-00-00,41,5,0,56,0,10,-10,F#/G♭ Major,4,1lGIE9A6v60mvREpKgcJay,GBCAX9901609
200,"Seven Days in Sunny June","Jamiroquai",105,9B,74,2024-08-26,04:00,0,"acid jazz","The Devil Wears Prada (Music from the Motion Picture)",2006-06-27,71,22,0,65,0,20,-9,G Major,4,0Oakd3AUR5RAnE2TfusjKc,GBBBN0500206
