#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
41,"K.","Cigarettes After Sex",94,5B,40,-,05:19,85,"dream pop","Cigarettes After Sex",2017-06-09,45,15,82,31,0,10,-10,D#/E♭ Major,4,2xGjfbXZnI8uQDhukoQURQ,USBQU1700031
42,"Love & Hate","Michael Kiwanuka",170,6A,49,-,07:07,70,"soul","Love & Hate",2016-07-15,28,16,0,53,0,10,-8,G Minor,4,7oOEFDLSQscl0uGulnIEmG,GBUM71600930
43,"Cerca De Ti","Hermanos Gutiérrez",159,10A,51,-,01:48,69,"","Hoy Como Ayer",2019-09-27,50,57,92,45,0,20,-11,B Minor,4,1dmJWX0nWAx5gjDzAohSbO,CH7811929682
44,"Palmeiras","Thomas Asselman,morisan",122,1A,54,-,03:28,55,"jazz house, jazz beats","Palmeiras",2026-02-02,74,18,87,73,0,0,-14,G#/A♭ Minor,4,6TzfLnIEEARemHC3ABqNwY,US3DF2602845
45,"Bless the Telephone","Labi Siffre",136,7A,18,-,01:40,80,"","The Singer and the Song",1971-00-00,57,98,0,23,0,10,-17,D Minor,4,0620OecAlwJQxWieRW4L9s,GB01A0600023
46,"Sienna","The Marías",148,9B,47,-,03:44,88,"bedroom pop","Submarine",2024-05-31,69,58,57,59,0,10,-9,G Major,4,0InIeZW4P6VO7dUGRM4AKH,USAT22400849
47,"Driftwave","King Bøb",110,9A,42,-,02:41,61,"jazz house, lounge","Driftwave",2025-03-21,78,7,88,30,0,0,-16,E Minor,4,3Kaefd2rt7U5KWxJJBXWn5,QZAKB2464248
48,"The Hardest Part","Olivia Dean",188,8B,57,-,02:56,88,"pop soul","Messy",2023-06-30,54,38,0,43,10,10,-5,C Major,4,3cPoiK69oQ1SdbB2j2ulGm,GBUM72003700
49,"Secret Garden","Bruce Springsteen",87,8B,33,-,04:27,72,"","Greatest Hits",1995-02-27,52,58,4,12,0,10,-14,C Major,4,68uuz61IqrSJjO6ffO3yHc,USSM19500017
50,"Stencils","Jordan Moon",106,9A,53,-,02:48,58,"jazz house, lounge","Stencils",2026-02-06,66,36,74,27,0,10,-13,E Minor,4,463Lbeh622AWB00MTqxcZs,SE69N2507684
